Time,Headlines,cleaned_text,standardized_text,tokens
12-May-18,"Lenovo, the Chinese giant that plays by the rules … and loses",may,may,[]
12-May-18,Rise of robots threatens to terminate the UK call-centre workforce,may,may,[]
12-May-18,Donald Trump and health secretary outline 'blueprint' to lower drug prices,may,may,[]
12-May-18,‘Was I blocked from a Ryanair flight because of racism?’,may,may,[]
12-May-18,"Money talks  


  Six ways to prove rail fares reform is not just a PR con trick",may,may,[]
12-May-18,House prices are on the slide – where will they go now?,may,may,[]
12-May-18,Barnes & Noble: why it could soon be the bookshop's final chapter,may,may,[]
12-May-18,"'Just four citizens': the Australians who confronted Adani in India, and made a difference",may,may,[]
12-May-18,Rory McIlroy tops list of Britain’s richest sports stars,may,may,[]
12-May-18,WH Smith apologises after outcry over hospital shop prices,may,may,[]
12-May-18,Npower price rise sparks widespread criticism,may,may,[]
12-May-18,Ex-Deutsche Bank broker told to pay £1m over insider dealing,may,may,[]
12-May-18,"Barclays boss Jes Staley fined £642,000 over whistleblower scandal",may,may,[]
12-May-18,Open up rail ticket booking to third parties,may,may,[]
12-May-18,Sunset at Persepolis: Iranians fear Trump has killed tourism boom,may,may,[]
12-May-18,Embarrassed AT&T says hiring Trump fixer Michael Cohen was 'big mistake',may,may,[]
12-May-18,"Live  Barclays boss fined £642,430 over whistleblower incident - as it happened",may,may,[]
12-May-18,Chocolate wars: Waitrose faces copycat claim from Hotel Chocolat,may,may,[]
12-May-18,Sunday Times Rich List: UK's wealthiest hedge fund manager now worth £3bn,may,may,[]
11-May-18,Local council issues tree preservation orders to stop Network Rail felling,may,may,[]
11-May-18,Nude Modigliani painting expected to fetch $150m at auction,may,may,[]
11-May-18,"Zoopla, PrimeLocation and uSwitch owner ZPG sold for £2.2bn",may,may,[]
11-May-18,Next sales bask in April sunshine as Superdry suffers chilly March,may,may,[]
11-May-18,Fat may feel like a personal issue – but policy is to blame,may,may,[]
11-May-18,No ticket to ride: Japanese bus drivers strike by giving free rides,may,may,[]
11-May-18,Man changed address of UPS headquarters to his own apartment,may,may,[]
11-May-18,Concerns after potentially lethal fault found in VW Polo and Seat seatbelts,may,may,[]
11-May-18,"Customs union only way to prevent hard border in Ireland, says Major",may,may,[]
11-May-18,Not tickled pink: wine experts warn of rosé drought for UK fans,may,may,[]
11-May-18,"Whirlpool should be made to recall tumble dryers, say MPs",may,may,[]
11-May-18,Whole lotta debt: can Gibson guitars strike a chord again?,may,may,[]
11-May-18,Implications of the property price fall,may,may,[]
11-May-18,Bank of England holds UK interest rates at 0.5%,may,may,[]
11-May-18,Melrose shareholders revolt against directors' £42m bonuses,may,may,[]
11-May-18,"Nils Pratley on finance  


  BT's credibility is still very much on the line",may,may,[]
11-May-18,MPs launch inquiry into high streets facing threat from online,may,may,[]
11-May-18,Police investigate gold panning in Welsh river,may,may,[]
11-May-18,Business live  Bank of England governor Mark Carney defends leaving interest rates on hold again - as it happened,may,may,[]
11-May-18,Chris Grayling defends expensive last-minute rail fares,may,may,[]
10-May-18,French family's last three bottles of 1774 wine up for auction,may,may,[]
10-May-18,House of Fraser slides to £44m loss ahead of Chinese takeover,may,may,[]
10-May-18,UK petrol prices to rise after Trump ditches Iran nuclear deal,may,may,[]
10-May-18,Google wants to cure our phone addiction. How about that for irony?,may,may,[]
10-May-18,Steakhouse chain Cau may close putting 700 UK jobs at risk,may,may,[]
10-May-18,Apple scraps €850m Irish data centre after planning delays,may,may,[]
10-May-18,"BT to axe 13,000 jobs and move out of central London HQ",may,may,[]
10-May-18,"Nils Pratley on finance  


  BT v DT: does the German giant want less fibre?",may,may,[]
10-May-18,RBS settles US Department of Justice investigation with $4.9bn fine,may,may,[]
10-May-18,The long read  The spectacular power of Big Lens,may,may,[]
10-May-18,China's ZTE may be first major casualty of trade war with US,may,may,[]
10-May-18,"Robert Mueller investigating payments to Michael Cohen, Swiss drug giant says",may,may,[]
10-May-18,"Failure to seal EU free trade deal will mean higher UK food prices, say peers",may,may,[]
10-May-18,"Men should work less to close gender pay gap, says thinktank",may,may,[]
10-May-18,Fox to press on with Disney merger despite likely Comcast bid,may,may,[]
10-May-18,Business live  Oil hits $77 but Iranian rial tumbles after Trump quits nuclear deal - as it happened,may,may,[]
10-May-18,Firms could be named and shamed over abuse of workers' rights,may,may,[]
10-May-18,EU rushes to arrange crisis meeting with Iran over nuclear deal,may,may,[]
10-May-18,Fear and loathing in Buenos Aires: will Argentina’s IMF gamble pay off?,may,may,[]
10-May-18,"Millennials need a fairer society, not a £10k handout",may,may,[]
9-May-18,Railway stations should be for catching trains not shopping,may,may,[]
9-May-18,Revealed: Network Rail draws up option to remove all 'leaf fall' trees from wider trackside area,may,may,[]
9-May-18,Oil prices hit three-and-a-half-year high after US exits from Iran deal,may,may,[]
9-May-18,Why are oil prices soaring as US exits Iran nuclear deal?,may,may,[]
9-May-18,"BMW to recall more than 300,000 cars in UK over stalling risk",may,may,[]
9-May-18,Airbus space contract will move from UK to continent due to Brexit,may,may,[]
9-May-18,Jay-Z ordered to testify in SEC investigation into Rocawear,may,may,[]
9-May-18,Greggs blames 'beast from the east' for weaker profits,may,may,[]
9-May-18,"How Trump's Iran deal exit could hit aviation, oil and car industries",may,may,[]
9-May-18,Sunrise care homes group to pay £2m compensation over upfront fees,may,may,[]
9-May-18,Elon Musk wants to put tunnels under LA – but they might not fit his Tesla,may,may,[]
9-May-18,Guardian Selects  How do you move mountains of unwanted weed?,may,may,[]
9-May-18,Vodafone strikes €18bn deal for Liberty Global's cable and broadband assets,may,may,[]
9-May-18,"Project Syndicate economists  


  Showing the way in San José – how Costa Rica gets it right",may,may,[]
9-May-18,"The alternatives  


  The shopping centre where the currency is hope",may,may,[]
9-May-18,Business made simple  How bereaved parents became 'accidental world leaders' in 3D printing,may,may,[]
9-May-18,Box office analysis: UK  Avengers: Infinity War well on way to be Marvel's biggest-ever UK box office hit,may,may,[]
9-May-18,The Daphne Project  Malta 'fuelling Libya instability' by failing to tackle oil smuggling,may,may,[]
9-May-18,Use excess wind and solar power to produce hydrogen – report,may,may,[]
9-May-18,UK retailers suffer sharpest sales drop for 22 years in April,may,may,[]
8-May-18,Argentina seeks IMF loan to rescue peso from downward slide,may,may,[]
8-May-18,Google's robot assistant now makes eerily lifelike phone calls for you,may,may,[]
8-May-18,"Nils Pratley on finance  


  Challenger banks discover they won't get far on their own",may,may,[]
8-May-18,The Guardian view on 100-ball cricket: the sacred and the profane,may,may,[]
8-May-18,Italians to wake up and smell Starbucks coffee in Milan,may,may,[]
8-May-18,Business live  UK house prices fall; Takeover drama at Shire and Virgin Money - as it happened,may,may,[]
8-May-18,"Phones 4u founder John Caudwell ordered to pay £500,000 damages",may,may,[]
8-May-18,Richard Branson set for large profit if CYBG and Virgin Money merge,may,may,[]
8-May-18,DPD raises pay and scraps fines after driver's death,may,may,[]
8-May-18,Gold-sprinkled pizzas and billionaire philanthropists – just two of the reasons to love capitalism,may,may,[]
8-May-18,SSE-npower merger faces full investigation amid price concerns,may,may,[]
8-May-18,Cash payment crackdown to counter tax evasion and black economy,may,may,[]
8-May-18,Halifax dismisses fears of housing market crash despite fall in prices,may,may,[]
8-May-18,"'Urgent' plan needed to improve productivity, say UK manufacturers",may,may,[]
8-May-18,Adderall maker Shire agrees £46bn takeover by Takeda,may,may,[]
8-May-18,Founder of Worms maker Team17 in line for £50m windfall,may,may,[]
8-May-18,Tax-haven transparency won’t stop money laundering in Britain,may,may,[]
8-May-18,The long read  How the chicken nugget became the true symbol of our era,may,may,[]
8-May-18,Rail industry prepares for season ticket cull in fares shake-up,may,may,[]
8-May-18,"Sainsbury's-Asda deal risks environmental harm, say campaigners",may,may,[]
7-May-18,"BBC, ITV and Channel 4 in talks to create UK streaming service",may,may,[]
7-May-18,What lies beneath: the subterranean secrets of London's super-rich,may,may,[]
7-May-18,Nestlé pays Starbucks $7.15bn for rights to sell coffee chain's products,may,may,[]
7-May-18,TSB crisis: IT meltdown enters third week 'but progress being made',may,may,[]
7-May-18,Future of Air France 'in doubt' after boss quits amid strike action,may,may,[]
7-May-18,May bank holiday sun heats up sales of paddling pools and garden gnomes,may,may,[]
7-May-18,Rotten results: Sainsbury's drops project to halve food waste,may,may,[]
7-May-18,Cracks in nuclear reactor will hit EDF Energy with £120m bill,may,may,[]
7-May-18,HMRC accused of ignoring online VAT fraud worth £1.2bn a year,may,may,[]
7-May-18,Sainsbury's-Asda merger could lead to 'monopoly' towns in UK,may,may,[]
7-May-18,John Lewis denies Waitrose takeover approach by Amazon,may,may,[]
7-May-18,"Economics viewpoint  


  UK interest rates to rise this week? A cut would be better advised",may,may,[]
7-May-18,"Business leader  


  Will UK interest rates now stay low for a very long time?",may,may,[]
7-May-18,New law to tackle electric cars’ silent menace to pedestrians,may,may,[]
7-May-18,"William Keegan's in my view  


  Hard Brexit will create more social anger than staying put",may,may,[]
7-May-18,"Observer business agenda  


  Bookies are struggling – but they’ve got a dead cert coming up, honest",may,may,[]
7-May-18,"As the interest-only mortgage crisis hits, here’s how you can avoid the heartache",may,may,[]
7-May-18,Fish and chip shops battered by soaring costs and freak weather,may,may,[]
7-May-18,Trump White House accuses China of 'Orwellian nonsense',may,may,[]
7-May-18,Macron’s reforming zeal will be a test of France’s appetite for change,may,may,[]
5-May-18,A new reality: could VR revive the amusement arcade?,may,may,[]
5-May-18,Build your own Adjaye: starchitects design catalogue homes,may,may,[]
5-May-18,You're the expert  Should I get rid of my Isa and buy Lloyds Bank shares instead?,may,may,[]
5-May-18,British cheese boom driven by stilton – and mozzarella,may,may,[]
5-May-18,Royal wedding could give £80m lift to Britain's economy,may,may,[]
5-May-18,California's economy passes UK's to become world's fifth biggest,may,may,[]
5-May-18,Michael Gove leading plan to ban sale of new hybrid cars by 2040,may,may,[]
5-May-18,"Business live  US trade mission ends with limited progress, China says - as it happened",may,may,[]
5-May-18,Argentina pushes interest rates to 40% to defend the peso,may,may,[]
5-May-18,TGI Fridays staff to hold UK’s first strike over tips,may,may,[]
5-May-18,Balearic Islands turn to sunshine in shift to 100% green energy,may,may,[]
5-May-18,"US unemployment falls to 17-year low of 3.9% as economy adds 164,000 jobs",may,may,[]
5-May-18,"Jacques Vert and Windsmoor owner in administration putting 1,000 jobs at risk",may,may,[]
5-May-18,"BT expected to cut 6,000 jobs",may,may,[]
5-May-18,US-China talks end in increased tension and demand for $200bn trade deficit cut,may,may,[]
5-May-18,Sports Direct says parliamentary witch-hunt led to assaults on staff,may,may,[]
5-May-18,Ex-BHS owner unable to afford lawyers in pension conviction appeal,may,may,[]
5-May-18,Surprise UK rise in new car sales but diesel continues to plunge,may,may,[]
5-May-18,"The Upside weekly report  How technology can make the world a cleaner, safer place",may,may,[]
5-May-18,"UK buyers need more help to find cheaper mortgage deals, says FCA",may,may,[]
4-May-18,Hermes 'trained managers to mislead tax inspectors',may,may,[]
4-May-18,Qantas planes in near miss as takeoff aborted at Perth airport,may,may,[]
4-May-18,UK growth prediction for 2018 scaled back to 1.4% by thinktank,may,may,[]
